smiles,predicted_prob,predicted_label,SA_Score
CCN1/C(=C\C=C\C(=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(-c3ccc(N(C)C)cc3)s2)C(C)(C)c2ccccc21,0.033754101697520085,0,3.43
CCN1C(=CC=Cc2cccc3c2N(CC)/C(=C\C=C\C=C\C2=[N+](CC)c4ccccc4C2(C)C)C3(C)C)Sc2ccccc21,0.03287330101582618,0,3.62
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2c[nH]c3ccccc23)C(C)(C)c2ccccc21,0.0325498341995811,0,3.45
CCN1C(=CC(/C=C/C=C2\N(CC)c3ccccc3C2(C)C)=C\C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.029320747744140892,0,3.55
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(C=CC=C4C=Cc5ccccc5N4C)cc3C2(C)C)C(C)(C)c2ccccc21,0.026833693246726353,0,3.64
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.02625736835244014,0,3.54
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CC=C3N(C)c4ccccc4C3(C)C)ccc21,0.02625096925234822,0,3.54
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)N(C)C)C(C)(C)c2ccccc21,0.025646009637552022,0,3.33
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N)cc2)C(C)(C)c2ccccc21,0.024922039865291654,0,3.29
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(C=CC=C4N(C)c5ccccc5C4(C)C)cc3C2(C)C)C(C)(C)c2ccccc21,0.024411311953062367,0,3.53
CCN1C(=CC=Cc2cccc3c2[N+](CC)=C(/C=C/C=C/C=C2\N(CC)c4ccccc4C2(C)C)C3(C)C)Sc2ccccc21,0.024319109854189346,0,3.62
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(OC)cc2)C(C)(C)c2ccccc21,0.024117051877509132,0,3.21
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2cc(C=CC=C3C=Cc4ccccc4N3C)ccc21,0.023172388415701763,0,3.65
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)O)C(C)(C)c2ccccc21,0.02242467854296979,0,3.20
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.022120946077795946,0,3.40
C#Cc1ccc(C(/C=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)=C2/N(CC)c3ccccc3C2(C)C)cc1,0.02164150387279892,0,3.40
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2c[nH]c3ccccc23)C(C)(C)c2ccccc21,0.021600507425751984,0,3.45
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N3c4ccccc4CCc4ccccc43)cc2)C(C)(C)c2ccccc21,0.021475974940503392,0,3.58
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(OC)cc2OC)C(C)(C)c2ccccc21,0.021093432972421094,0,3.43
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.018059510987292922,0,3.44
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.017663414220096308,0,3.59
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.017055228252360468,0,3.25
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CCl)C(C)(C)c2ccccc21,0.01566480952123821,0,3.48
CCN1C(=CC=Cc2ccc3c(c2)C(C)(C)C(/C=C/C=C/C=C2\N(CC)c4ccccc4C2(C)C)=[N+]3CC)Sc2ccccc21,0.014886093292984025,0,3.53
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)N(C)C)C(C)(C)c2ccccc21,0.014273377991328908,0,3.41
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,0.013925074735708889,0,3.31
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CCl)C(C)(C)c2ccccc21,0.013862179828805811,0,3.54
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(OC)cc2)C(C)(C)c2ccccc21,0.013629810700004496,0,3.11
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.013590387462073422,0,3.21
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(OC)cc2OC)C(C)(C)c2ccccc21,0.013416375180458545,0,3.40
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(-c3ccc(N(C)C)cc3)s2)C(C)(C)c2ccccc21,0.01332829997212071,0,3.43
CCN1C(=CC=Cc2ccc3c(c2)C(C)(C)/C(=C/C=C/C=C/C2=[N+](CC)c4ccccc4C2(C)C)N3CC)Sc2ccccc21,0.012983216021049886,0,3.53
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2C=Cc3ccccc3N2C)C(C)(C)c2ccccc21,0.01297583509143296,0,3.64
CCN1C(=CC(/C=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)=C2/N(CC)c3ccccc3C2(C)C)Sc2ccccc21,0.012418707748313449,0,3.58
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)Cl)C(C)(C)c2ccccc21,0.012300816317577118,0,3.20
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=Cc2ccc(N(C)C)cc2)C(C)(C)c2ccccc21,0.012172813156371906,0,3.40
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CN(C)C)C(C)(C)c2ccccc21,0.012035645433851033,0,3.49
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(-c3ccc(N(C)C)cc3)s2)C(C)(C)c2ccccc21,0.011837609548903795,0,3.41
C#Cc1ccc(C(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)=C\C=C2/N(CC)c3ccccc3C2(C)C)cc1,0.011574188096276557,0,3.30
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)Cl)C(C)(C)c2ccccc21,0.011364959669138926,0,3.33
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N)cc2)C(C)(C)c2ccccc21,0.010976350980884394,0,3.23
CCN1C(=CC(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)=C\C=C2/N(CC)c3ccccc3C2(C)C)Sc2ccccc21,0.010770249011567814,0,3.54
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(OC)cc2)C(C)(C)c2ccccc21,0.010767079943215543,0,3.15
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc(N)cc2)C(C)(C)c2ccccc21,0.010693190752012846,0,3.19
CCN1/C(=C\C=C(\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,0.01057465985754532,0,3.21
C#Cc1ccc(C(/C=C2\N(CC)c3ccccc3C2(C)C)=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)cc1,0.01037902136027524,0,3.34
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)O)C(C)(C)c2ccccc21,0.010350392785746761,0,3.26
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=C2N(C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,0.009567311842361068,0,3.54
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CCl)C(C)(C)c2ccccc21,0.009408849993293509,0,3.48
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,0.009363578116891575,0,3.25
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)O)C(C)(C)c2ccccc21,0.009194116696969736,0,3.22
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CN(C)C)C(C)(C)c2ccccc21,0.009072032389613731,0,3.48
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)Cl)C(C)(C)c2ccccc21,0.008927118355572902,0,3.24
CCN1/C(=C(\C=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)C=CN(C)C)C(C)(C)c2ccccc21,0.008867749931496686,0,3.54
CCN1/C(=C\C(=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)N(C)C)C(C)(C)c2ccccc21,0.008835470649025382,0,3.34
CCN1C(=CC(/C=C2\N(CC)c3ccccc3C2(C)C)=C\C=C\C2=[N+](CC)c3ccccc3C2(C)C)Sc2ccccc21,0.008433410954889715,0,3.53
